"","X","dates","areas","time"
"158",158,2015.54246575342,2.2473,-4.45753424657528
"159",159,2015.58904109589,1.8315,-4.41095890410952
"160",160,2015.61369863014,0.0153,-4.38630136986308
"161",161,2015.6301369863,1.6668,-4.3698630136987
"162",162,2015.63287671233,1.5282,-4.36712328767112
"163",163,2015.63561643836,1.6371,-4.36438356164376
"164",164,2015.69589041096,0.9729,-4.30410958904099
"165",165,2015.76164383562,1.3455,-4.2383561643835
"166",166,2016.24863387978,2.1078,-3.75136612021856
"167",167,2016.29234972678,2.34,-3.70765027322409
"168",168,2016.3306010929,2.6334,-3.66939890710387
"169",169,2016.39890710383,2.4597,-3.6010928961748
"170",170,2016.40163934426,2.0421,-3.59836065573768
"171",171,2016.41803278689,2.304,-3.58196721311469
"172",172,2016.44262295082,2.3742,-3.55737704918033
"173",173,2016.48360655738,1.4589,-3.51639344262298
"174",174,2016.52732240437,0.4185,-3.47267759562851
"175",175,2016.54918032787,1.6659,-3.45081967213105
"176",176,2016.55191256831,1.3797,-3.44808743169392
"177",177,2016.59289617486,1.062,-3.40710382513657
"178",178,2016.6174863388,1.6587,-3.38251366120221
"179",179,2016.6393442623,0.711,-3.36065573770497
"180",180,2016.68579234973,1.2438,-3.31420765027315
"181",181,2016.70491803279,1.233,-3.29508196721304
"182",182,2016.70765027322,1.1106,-3.29234972677591
"183",183,2016.72404371585,0.9801,-3.27595628415293
"184",184,2016.76775956284,1.1907,-3.23224043715845
"185",185,2016.77049180328,0.909,-3.22950819672133
"186",186,2016.77322404372,1.0422,-3.2267759562842
"187",187,2016.77595628415,0.7785,-3.22404371584707
"188",188,2016.79234972678,0.8946,-3.20765027322409
"189",189,2016.81147540984,0.7461,-3.18852459016398
"190",190,2016.81693989071,0.7497,-3.18306010928973
"191",191,2017.09863013699,2.4462,-2.90136986301377
"192",192,2017.16712328767,2.0016,-2.8328767123287
"193",193,2017.38082191781,2.3193,-2.61917808219187
"194",194,2017.38630136986,2.4804,-2.61369863013692
"195",195,2017.43287671233,1.3905,-2.56712328767117
"196",196,2017.44657534247,1.4949,-2.55342465753415
"197",197,2017.44931506849,2.1717,-2.55068493150679
"198",198,2017.4904109589,1.4319,-2.50958904109598
"199",199,2017.49315068493,2.2131,-2.50684931506839
"200",200,2017.51232876712,2.0205,-2.48767123287666
"201",201,2017.56164383562,1.8,-2.43835616438355
"202",202,2017.56438356164,1.0404,-2.43561643835619
"203",203,2017.73150684932,1.2699,-2.26849315068489
"204",204,2017.73424657534,1.0917,-2.26575342465753
"205",205,2017.73698630137,1.2114,-2.26301369863017
"206",206,2017.7397260274,0.5508,-2.26027397260282
"207",207,2017.78082191781,2.1897,-2.21917808219177
"208",208,2017.8,1.7694,-2.20000000000005
"209",209,2018.19452054795,1.9179,-1.8054794520549
"210",210,2018.28219178082,2.1411,-1.7178082191781
"211",211,2018.35342465753,1.341,-1.64657534246567
"212",212,2018.37260273973,1.8405,-1.62739726027394
"213",213,2018.38630136986,1.1709,-1.61369863013692
"214",214,2018.39452054795,2.2032,-1.60547945205485
"215",215,2018.41095890411,1.2321,-1.58904109589048
"216",216,2018.41369863014,2.3112,-1.58630136986312
"217",217,2018.45753424658,2.0628,-1.54246575342472
"218",218,2018.47671232877,2.1573,-1.52328767123277
"219",219,2018.49863013699,1.2231,-1.50136986301368
"220",220,2018.51780821918,0.1116,-1.48219178082195
"221",221,2018.52054794521,1.728,-1.47945205479459
"222",222,2018.56712328767,1.3536,-1.43287671232883
"223",223,2018.5698630137,1.3986,-1.43013698630148
"224",224,2018.57260273973,0.7803,-1.42739726027389
"225",225,2018.58904109589,1.3833,-1.41095890410952
"226",226,2018.76164383562,1.1187,-1.2383561643835
"227",227,2018.85205479452,1.1637,-1.14794520547935
"228",228,2019.2904109589,2.232,-0.709589041095796
"229",229,2019.3095890411,2.5146,-0.690410958904067
"230",230,2019.31506849315,2.6208,-0.684931506849352
"231",231,2019.37534246575,1.4382,-0.62465753424658
"232",232,2019.37808219178,2.3319,-0.621917808219223
"233",233,2019.38082191781,2.0808,-0.619178082191866
"234",234,2019.44657534247,2.1906,-0.553424657534151
"235",235,2019.44931506849,1.4445,-0.550684931506794
"236",236,2019.52876712329,1.7685,-0.471232876712293
"237",237,2019.54520547945,0.0396,-0.454794520547921
"238",238,2019.57534246575,1.35,-0.424657534246535
"239",239,2019.57808219178,1.6506,-0.421917808219177
"240",240,2019.64383561644,1.1988,-0.356164383561691
"241",241,2019.66849315068,0.7731,-0.331506849315019
"242",242,2019.68767123288,1.1934,-0.31232876712329
"243",243,2019.72876712329,1.5399,-0.271232876712247
"244",244,2019.73150684932,1.5714,-0.26849315068489
"245",245,2019.77260273973,2.6262,-0.227397260274074
"246",246,2019.79178082192,1.1223,-0.208219178082118
"247",247,2019.83561643836,1.4652,-0.164383561643945
